eval_index,qpso_iter,particle,validity,uniqueness,fitness,gbest_fitness,best_v_ever,best_u_ever,qualified_v,qualified_u,alpha,stagnation,elapsed_s
1267,18,51,0.6464,0.724,0.468,0.603,1.0,0.9561,0.8324,0.9174,1.168,0,25.4
1268,18,52,0.5356,0.7692,0.412,0.603,1.0,0.9561,0.8324,0.9174,1.168,0,25.4
1269,18,53,0.355,0.8428,0.2992,0.603,1.0,0.9561,0.8324,0.9174,1.168,0,25.4
1270,18,54,0.6252,0.8001,0.5002,0.603,1.0,0.9561,0.8324,0.9174,1.168,0,25.4
1271,18,55,0.63,0.8575,0.5402,0.603,1.0,0.9561,0.8324,0.9174,1.168,0,25.4
1272,18,56,0.6444,0.6977,0.4496,0.603,1.0,0.9561,0.8324,0.9174,1.168,0,25.4
1273,18,57,0.665,0.7528,0.5006,0.603,1.0,0.9561,0.8324,0.9174,1.168,0,25.4
1274,18,58,0.7158,0.6387,0.4572,0.603,1.0,0.9561,0.8324,0.9174,1.168,0,25.4
1275,18,59,0.2858,0.126,0.036,0.603,1.0,0.9561,0.8324,0.9174,1.168,0,25.4
1276,18,60,0.8238,0.4547,0.3746,0.603,1.0,0.9561,0.8324,0.9174,1.168,0,25.4
1277,18,61,0.5212,0.5936,0.3094,0.603,1.0,0.9561,0.8324,0.9174,1.168,0,25.4
1278,18,62,0.3548,0.4746,0.1684,0.603,1.0,0.9561,0.8324,0.9174,1.168,0,25.4
1279,18,63,0.8144,0.5977,0.4868,0.603,1.0,0.9561,0.8324,0.9174,1.168,0,25.4
1280,19,0,0.6416,0.3978,0.2552,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1281,19,1,0.804,0.3893,0.313,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1282,19,2,0.6516,0.6403,0.4172,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1283,19,3,0.6692,0.6739,0.451,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1284,19,4,0.6956,0.6826,0.4748,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1285,19,5,0.8502,0.2893,0.246,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1286,19,6,0.6166,0.7373,0.4546,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1287,19,7,0.6458,0.7172,0.4632,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1288,19,8,0.7292,0.5922,0.4318,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1289,19,9,0.4318,0.5039,0.2176,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1290,19,10,0.6078,0.5321,0.3234,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1291,19,11,0.547,0.5002,0.2736,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1292,19,12,0.6438,0.7832,0.5042,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1293,19,13,0.7876,0.256,0.2016,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1294,19,14,0.8274,0.41,0.3392,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1295,19,15,0.3862,0.9037,0.349,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1296,19,16,0.6984,0.2159,0.1508,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1297,19,17,0.7248,0.5811,0.4212,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1298,19,18,0.3712,0.7807,0.2898,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1299,19,19,0.8202,0.3192,0.2618,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1300,19,20,0.5122,0.7552,0.3868,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1301,19,21,0.5008,0.6094,0.3052,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1302,19,22,0.8424,0.4012,0.338,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1303,19,23,0.8018,0.6081,0.4876,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1304,19,24,0.4328,0.4335,0.1876,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1305,19,25,0.6102,0.5418,0.3306,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1306,19,26,0.8326,0.4199,0.3496,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1307,19,27,0.6436,0.6548,0.4214,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1308,19,28,0.6596,0.6189,0.4082,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1309,19,29,0.6408,0.5752,0.3686,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1310,19,30,0.5852,0.6165,0.3608,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1311,19,31,0.6188,0.8426,0.5214,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1312,19,32,0.934,0.1079,0.1008,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1313,19,33,0.6494,0.7662,0.4976,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1314,19,34,0.6782,0.4205,0.2852,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1315,19,35,0.6264,0.6814,0.4268,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1316,19,36,0.606,0.3459,0.2096,0.603,1.0,0.9561,0.8324,0.9174,1.1518,1,25.2
1317,19,37,0.8566,0.5053,0.4328,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1318,19,38,0.7424,0.4636,0.3442,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1319,19,39,0.6862,0.6529,0.448,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1320,19,40,0.698,0.6708,0.4682,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1321,19,41,0.6494,0.449,0.2916,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1322,19,42,0.7734,0.3817,0.2952,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1323,19,43,0.6602,0.6683,0.4412,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1324,19,44,0.8972,0.1614,0.1448,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1325,19,45,0.3436,0.9406,0.3232,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1326,19,46,0.7576,0.7587,0.5748,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1327,19,47,0.7642,0.3046,0.2328,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1328,19,48,0.5842,0.8292,0.4844,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1329,19,49,0.4858,0.7736,0.3758,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1330,19,50,0.6002,0.6191,0.3716,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1331,19,51,0.6978,0.6234,0.435,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1332,19,52,0.662,0.6565,0.4346,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1333,19,53,0.676,0.6775,0.458,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1334,19,54,0.4494,0.8198,0.3684,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1335,19,55,0.7088,0.4574,0.3242,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1336,19,56,0.5322,0.8369,0.4454,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1337,19,57,0.4528,0.9315,0.4218,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1338,19,58,0.4184,0.7328,0.3066,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1339,19,59,0.5878,0.3814,0.2242,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1340,19,60,0.6726,0.4535,0.305,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1341,19,61,0.6066,0.7567,0.459,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1342,19,62,0.7322,0.0849,0.0622,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1343,19,63,0.8936,0.1949,0.1742,0.603,1.0,0.9561,0.8566,0.9174,1.1518,1,25.2
1344,20,0,0.545,0.8407,0.4582,0.603,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1345,20,1,0.853,0.1955,0.1668,0.603,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1346,20,2,0.7568,0.597,0.4518,0.603,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1347,20,3,0.7626,0.8088,0.6168,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1348,20,4,0.5316,0.7479,0.3976,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1349,20,5,0.9276,0.0356,0.033,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1350,20,6,0.7986,0.5254,0.4196,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1351,20,7,0.7236,0.6468,0.468,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1352,20,8,0.7582,0.2714,0.2058,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1353,20,9,0.5064,0.7457,0.3776,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1354,20,10,0.7946,0.3738,0.297,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1355,20,11,0.7158,0.2928,0.2096,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1356,20,12,0.5512,0.77,0.4244,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1357,20,13,0.5906,0.4463,0.2636,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1358,20,14,0.6894,0.465,0.3206,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1359,20,15,0.5992,0.5384,0.3226,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1360,20,16,0.2606,0.3776,0.0984,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1361,20,17,0.576,0.7642,0.4402,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1362,20,18,0.634,0.2502,0.1586,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1363,20,19,0.5764,0.813,0.4686,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1364,20,20,0.9478,0.0998,0.0946,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1365,20,21,0.5314,0.7787,0.4138,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1366,20,22,0.958,0.1031,0.0988,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1367,20,23,0.7412,0.4226,0.3132,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1368,20,24,0.713,0.4283,0.3054,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1369,20,25,0.199,0.6362,0.1266,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1370,20,26,0.5896,0.6927,0.4084,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1371,20,27,0.715,0.6131,0.4384,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1372,20,28,0.4042,0.4839,0.1956,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1373,20,29,0.7762,0.529,0.4106,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1374,20,30,0.6086,0.7082,0.431,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1375,20,31,0.6348,0.7738,0.4912,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1376,20,32,0.6566,0.5985,0.393,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1377,20,33,0.3358,0.8922,0.2996,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1378,20,34,0.8402,0.5434,0.4566,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1379,20,35,0.5096,0.7661,0.3904,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1380,20,36,0.5102,0.586,0.299,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1381,20,37,0.7032,0.5222,0.3672,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1382,20,38,0.491,0.831,0.408,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1383,20,39,0.6964,0.5678,0.3954,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1384,20,40,0.5426,0.8419,0.4568,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1385,20,41,0.957,0.0445,0.0426,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1386,20,42,0.5682,0.447,0.254,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1387,20,43,0.915,0.1939,0.1774,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1388,20,44,0.6384,0.4458,0.2846,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1389,20,45,0.602,0.7292,0.439,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1390,20,46,0.5454,0.8056,0.4394,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1391,20,47,0.4112,0.7554,0.3106,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1392,20,48,0.6346,0.5676,0.3602,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1393,20,49,0.5822,0.8306,0.4836,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1394,20,50,0.8956,0.2287,0.2048,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1395,20,51,0.7164,0.5768,0.4132,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1396,20,52,0.5858,0.7398,0.4334,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1397,20,53,0.4688,0.4603,0.2158,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1398,20,54,0.77,0.6618,0.5096,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1399,20,55,0.4544,0.7425,0.3374,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1400,20,56,0.8536,0.2798,0.2388,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1401,20,57,0.6824,0.5604,0.3824,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1402,20,58,0.9958,0.0008,0.0008,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1403,20,59,0.996,0.0082,0.0082,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1404,20,60,0.779,0.3874,0.3018,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1405,20,61,0.7242,0.4637,0.3358,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1406,20,62,0.332,0.5614,0.1864,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1407,20,63,0.8438,0.4297,0.3626,0.6168,1.0,0.9561,0.8566,0.9174,1.111,2,25.7
1408,21,0,0.5724,0.5982,0.3424,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1409,21,1,0.75,0.2477,0.1858,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1410,21,2,0.7104,0.46,0.3268,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1411,21,3,0.7044,0.6772,0.477,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1412,21,4,0.6946,0.6985,0.4852,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1413,21,5,0.777,0.6054,0.4704,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1414,21,6,0.8872,0.4702,0.4172,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1415,21,7,0.6254,0.7563,0.473,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1416,21,8,0.5152,0.6071,0.3128,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1417,21,9,0.7938,0.3328,0.2642,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1418,21,10,0.6354,0.6191,0.3934,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1419,21,11,0.573,0.6297,0.3608,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1420,21,12,0.673,0.7545,0.5078,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1421,21,13,0.13,0.74,0.0962,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1422,21,14,0.5724,0.8155,0.4668,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1423,21,15,0.7188,0.7265,0.5222,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1424,21,16,0.436,0.5431,0.2368,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1425,21,17,0.7326,0.6852,0.502,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1426,21,18,0.3618,0.7805,0.2824,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1427,21,19,0.598,0.5468,0.327,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1428,21,20,0.7506,0.5462,0.41,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1429,21,21,0.7536,0.6982,0.5262,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1430,21,22,0.836,0.2653,0.2218,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1431,21,23,0.5558,0.5959,0.3312,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1432,21,24,0.7294,0.1612,0.1176,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1433,21,25,0.757,0.5273,0.3992,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1434,21,26,0.7082,0.4739,0.3356,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1435,21,27,0.8048,0.4766,0.3836,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1436,21,28,0.6524,0.5172,0.3374,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1437,21,29,0.8786,0.4305,0.3782,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1438,21,30,0.755,0.5518,0.4166,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1439,21,31,0.6476,0.559,0.362,0.6168,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1440,21,32,0.6868,0.9045,0.6212,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1441,21,33,0.4896,0.8268,0.4048,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1442,21,34,0.3018,0.5898,0.178,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1443,21,35,0.7502,0.5084,0.3814,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1444,21,36,0.6596,0.7677,0.5064,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1445,21,37,0.7428,0.448,0.3328,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1446,21,38,0.623,0.6905,0.4302,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1447,21,39,0.5672,0.5843,0.3314,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1448,21,40,0.562,0.705,0.3962,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1449,21,41,0.416,0.5591,0.2326,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1450,21,42,0.3854,0.7556,0.2912,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1451,21,43,0.679,0.4118,0.2796,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1452,21,44,0.4754,0.3374,0.1604,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1453,21,45,0.6024,0.6633,0.3996,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1454,21,46,0.8046,0.3753,0.302,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1455,21,47,0.3878,0.9123,0.3538,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1456,21,48,0.8522,0.3206,0.2732,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1457,21,49,0.5112,0.5818,0.2974,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1458,21,50,0.6682,0.443,0.296,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1459,21,51,0.7048,0.6737,0.4748,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1460,21,52,0.4526,0.6699,0.3032,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1461,21,53,0.5386,0.5945,0.3202,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1462,21,54,0.5556,0.7149,0.3972,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1463,21,55,0.7312,0.683,0.4994,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1464,21,56,0.6824,0.6287,0.429,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1465,21,57,0.5996,0.7595,0.4554,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1466,21,58,0.597,0.6874,0.4104,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1467,21,59,0.6138,0.5376,0.33,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1468,21,60,0.8928,0.1776,0.1586,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1469,21,61,0.716,0.4056,0.2904,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1470,21,62,0.7168,0.3047,0.2184,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1471,21,63,0.9116,0.3616,0.3296,0.6212,1.0,0.9561,0.8566,0.9174,1.2178,0,25.2
1472,22,0,0.7632,0.5265,0.4018,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1473,22,1,0.4754,0.3736,0.1776,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1474,22,2,0.7056,0.6505,0.459,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1475,22,3,0.7068,0.6695,0.4732,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1476,22,4,0.4136,0.6465,0.2674,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1477,22,5,0.6022,0.8379,0.5046,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1478,22,6,0.5052,0.8349,0.4218,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1479,22,7,0.7624,0.7285,0.5554,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1480,22,8,0.5052,0.5958,0.301,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1481,22,9,0.513,0.577,0.296,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1482,22,10,0.6288,0.8699,0.547,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1483,22,11,0.7708,0.4533,0.3494,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1484,22,12,0.9022,0.0889,0.0802,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1485,22,13,0.6878,0.7685,0.5286,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1486,22,14,0.4878,0.7737,0.3774,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1487,22,15,0.6698,0.6921,0.4636,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1488,22,16,0.6136,0.5548,0.3404,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1489,22,17,0.5118,0.4424,0.2264,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1490,22,18,0.3836,0.2174,0.0834,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1491,22,19,0.5122,0.7161,0.3668,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1492,22,20,0.383,0.7963,0.305,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1493,22,21,0.752,0.7045,0.5298,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1494,22,22,0.2454,0.6194,0.152,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1495,22,23,0.6312,0.8013,0.5058,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1496,22,24,0.7024,0.5948,0.4178,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1497,22,25,0.7826,0.3309,0.259,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1498,22,26,0.6342,0.6572,0.4168,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1499,22,27,0.9802,0.0218,0.0214,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1500,22,28,0.5872,0.7411,0.4352,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1501,22,29,0.762,0.6703,0.5108,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1502,22,30,0.7066,0.4764,0.3366,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1503,22,31,0.9876,0.0073,0.0072,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1504,22,32,0.9556,0.0977,0.0934,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1505,22,33,0.7258,0.6724,0.488,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1506,22,34,0.5426,0.7541,0.4092,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1507,22,35,0.7638,0.662,0.5056,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1508,22,36,0.688,0.6669,0.4588,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1509,22,37,0.6,0.788,0.4728,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1510,22,38,0.3578,0.73,0.2612,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1511,22,39,0.5188,0.6469,0.3356,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1512,22,40,0.8692,0.1436,0.1248,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1513,22,41,0.45,0.6582,0.2962,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1514,22,42,0.1126,0.1297,0.0146,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
1515,22,43,0.5726,0.7579,0.434,0.6212,1.0,0.9561,0.8566,0.9174,1.1988,0,24.6
