eval_index,qpso_iter,particle,validity,uniqueness,fitness,gbest_fitness,best_v_ever,best_u_ever,qualified_v,qualified_u,alpha,stagnation,elapsed_s
29,0,29,0.586,0.1597,0.0936,0.213,0.993,0.4017,0.0,0.4017,1.2123,0,9.8
30,0,30,0.9772,0.0033,0.0032,0.213,0.993,0.4017,0.0,0.4017,1.2123,0,9.8
31,0,31,0.8478,0.1092,0.0926,0.213,0.993,0.4017,0.0,0.4017,1.2123,0,9.8
32,1,0,0.3578,0.223,0.0798,0.213,0.993,0.4017,0.0,0.4017,1.2245,0,10.0
33,1,1,0.8976,0.0524,0.047,0.213,0.993,0.4017,0.0,0.4017,1.2245,0,10.0
34,1,2,0.2126,0.1609,0.0342,0.213,0.993,0.4017,0.0,0.4017,1.2245,0,10.0
35,1,3,0.7264,0.0931,0.0676,0.213,0.993,0.4017,0.0,0.4017,1.2245,0,10.0
36,1,4,0.9058,0.1022,0.0926,0.213,0.993,0.4017,0.0,0.4017,1.2245,0,10.0
37,1,5,0.4472,0.432,0.1932,0.213,0.993,0.432,0.0,0.4017,1.2245,0,10.0
38,1,6,0.6842,0.4081,0.2792,0.2792,0.993,0.432,0.0,0.4081,1.2245,0,10.0
39,1,7,0.8268,0.0368,0.0304,0.2792,0.993,0.432,0.0,0.4081,1.2245,0,10.0
40,1,8,0.4378,0.026,0.0114,0.2792,0.993,0.432,0.0,0.4081,1.2245,0,10.0
41,1,9,0.603,0.2995,0.1806,0.2792,0.993,0.432,0.0,0.4081,1.2245,0,10.0
42,1,10,0.6026,0.0013,0.0008,0.2792,0.993,0.432,0.0,0.4081,1.2245,0,10.0
43,1,11,0.1938,0.4365,0.0846,0.2792,0.993,0.4365,0.0,0.4081,1.2245,0,10.0
44,1,12,0.592,0.0632,0.0374,0.2792,0.993,0.4365,0.0,0.4081,1.2245,0,10.0
45,1,13,0.5172,0.3252,0.1682,0.2792,0.993,0.4365,0.0,0.4081,1.2245,0,10.0
46,1,14,0.3008,0.0844,0.0254,0.2792,0.993,0.4365,0.0,0.4081,1.2245,0,10.0
47,1,15,0.5754,0.316,0.1818,0.2792,0.993,0.4365,0.0,0.4081,1.2245,0,10.0
48,2,0,0.6408,0.0693,0.0444,0.2792,0.993,0.4365,0.0,0.4081,1.2516,0,10.0
49,2,1,0.673,0.4098,0.2758,0.2792,0.993,0.4365,0.0,0.4098,1.2516,0,10.0
50,2,2,0.7478,0.3472,0.2596,0.2792,0.993,0.4365,0.0,0.4098,1.2516,0,10.0
51,2,3,0.7596,0.2636,0.2002,0.2792,0.993,0.4365,0.0,0.4098,1.2516,0,10.0
52,2,4,0.911,0.101,0.092,0.2792,0.993,0.4365,0.0,0.4098,1.2516,0,10.0
53,2,5,0.3992,0.5962,0.238,0.2792,0.993,0.5962,0.3992,0.4098,1.2516,0,10.0
54,2,6,0.8316,0.214,0.178,0.2792,0.993,0.5962,0.3992,0.4098,1.2516,0,10.0
55,2,7,0.8432,0.0776,0.0654,0.2792,0.993,0.5962,0.3992,0.4098,1.2516,0,10.0
56,2,8,0.691,0.1059,0.0732,0.2792,0.993,0.5962,0.3992,0.4098,1.2516,0,10.0
57,2,9,0.2658,0.1956,0.052,0.2792,0.993,0.5962,0.3992,0.4098,1.2516,0,10.0
58,2,10,0.538,0.0807,0.0434,0.2792,0.993,0.5962,0.3992,0.4098,1.2516,0,10.0
59,2,11,0.7346,0.0969,0.0712,0.2792,0.993,0.5962,0.3992,0.4098,1.2516,0,10.0
60,2,12,0.7746,0.143,0.1108,0.2792,0.993,0.5962,0.3992,0.4098,1.2516,0,10.0
61,2,13,0.8076,0.0488,0.0394,0.2792,0.993,0.5962,0.3992,0.4098,1.2516,0,10.0
62,2,14,0.6094,0.1073,0.0654,0.2792,0.993,0.5962,0.3992,0.4098,1.2516,0,10.0
63,2,15,0.5526,0.2023,0.1118,0.2792,0.993,0.5962,0.3992,0.4098,1.2516,0,10.0
64,3,0,0.929,0.096,0.0892,0.2792,0.993,0.5962,0.3992,0.4098,1.1566,1,10.1
65,3,1,0.4806,0.4507,0.2166,0.2792,0.993,0.5962,0.3992,0.4098,1.1566,1,10.1
66,3,2,0.7842,0.3887,0.3048,0.3048,0.993,0.5962,0.3992,0.4098,1.1566,1,10.1
67,3,3,0.6992,0.5898,0.4124,0.4124,0.993,0.5962,0.6992,0.5898,1.1566,1,10.1
68,3,4,0.617,0.2457,0.1516,0.4124,0.993,0.5962,0.6992,0.5898,1.1566,1,10.1
69,3,5,0.5324,0.3719,0.198,0.4124,0.993,0.5962,0.6992,0.5898,1.1566,1,10.1
70,3,6,0.6594,0.0846,0.0558,0.4124,0.993,0.5962,0.6992,0.5898,1.1566,1,10.1
71,3,7,0.933,0.0675,0.063,0.4124,0.993,0.5962,0.6992,0.5898,1.1566,1,10.1
72,3,8,0.6338,0.2859,0.1812,0.4124,0.993,0.5962,0.6992,0.5898,1.1566,1,10.1
73,3,9,0.7008,0.5773,0.4046,0.4124,0.993,0.5962,0.7008,0.5898,1.1566,1,10.1
74,3,10,0.778,0.3285,0.2556,0.4124,0.993,0.5962,0.7008,0.5898,1.1566,1,10.1
75,3,11,0.5674,0.0634,0.036,0.4124,0.993,0.5962,0.7008,0.5898,1.1566,1,10.1
76,3,12,0.8902,0.1869,0.1664,0.4124,0.993,0.5962,0.7008,0.5898,1.1566,1,10.1
77,3,13,0.6916,0.2718,0.188,0.4124,0.993,0.5962,0.7008,0.5898,1.1566,1,10.1
78,3,14,0.7648,0.1436,0.1098,0.4124,0.993,0.5962,0.7008,0.5898,1.1566,1,10.1
79,3,15,0.5592,0.1785,0.0998,0.4124,0.993,0.5962,0.7008,0.5898,1.1566,1,10.1
80,4,0,0.349,0.5415,0.189,0.4124,0.993,0.5962,0.7008,0.5898,1.1637,0,10.6
81,4,1,0.5366,0.6269,0.3364,0.4124,0.993,0.6269,0.7008,0.6269,1.1637,0,10.6
82,4,2,0.4854,0.2233,0.1084,0.4124,0.993,0.6269,0.7008,0.6269,1.1637,0,10.6
83,4,3,0.596,0.3037,0.181,0.4124,0.993,0.6269,0.7008,0.6269,1.1637,0,10.6
84,4,4,0.8938,0.1649,0.1474,0.4124,0.993,0.6269,0.7008,0.6269,1.1637,0,10.6
85,4,5,0.2218,0.569,0.1262,0.4124,0.993,0.6269,0.7008,0.6269,1.1637,0,10.6
86,4,6,0.768,0.4935,0.379,0.4124,0.993,0.6269,0.7008,0.6269,1.1637,0,10.6
87,4,7,0.628,0.4261,0.2676,0.4124,0.993,0.6269,0.7008,0.6269,1.1637,0,10.6
88,4,8,0.404,0.2,0.0808,0.4124,0.993,0.6269,0.7008,0.6269,1.1637,0,10.6
89,4,9,0.6234,0.4344,0.2708,0.4124,0.993,0.6269,0.7008,0.6269,1.1637,0,10.6
90,4,10,0.7318,0.3632,0.2658,0.4124,0.993,0.6269,0.7008,0.6269,1.1637,0,10.6
91,4,11,0.3146,0.3942,0.124,0.4124,0.993,0.6269,0.7008,0.6269,1.1637,0,10.6
92,4,12,0.7734,0.0771,0.0596,0.4124,0.993,0.6269,0.7008,0.6269,1.1637,0,10.6
93,4,13,0.7382,0.1103,0.0814,0.4124,0.993,0.6269,0.7008,0.6269,1.1637,0,10.6
94,4,14,0.935,0.1523,0.1424,0.4124,0.993,0.6269,0.7008,0.6269,1.1637,0,10.6
95,4,15,0.5762,0.505,0.291,0.4124,0.993,0.6269,0.7008,0.6269,1.1637,0,10.6
96,5,0,0.6478,0.3103,0.201,0.4124,0.993,0.6269,0.7008,0.6269,1.1751,1,11.5
97,5,1,0.2296,0.3214,0.0738,0.4124,0.993,0.6269,0.7008,0.6269,1.1751,1,11.5
98,5,2,0.5112,0.5962,0.3048,0.4124,0.993,0.6269,0.7008,0.6269,1.1751,1,11.5
99,5,3,0.7792,0.3809,0.2968,0.4124,0.993,0.6269,0.7008,0.6269,1.1751,1,11.5
100,5,4,0.5878,0.2069,0.1216,0.4124,0.993,0.6269,0.7008,0.6269,1.1751,1,11.5
101,5,5,0.5728,0.3726,0.2134,0.4124,0.993,0.6269,0.7008,0.6269,1.1751,1,11.5
102,5,6,0.853,0.3365,0.287,0.4124,0.993,0.6269,0.7008,0.6269,1.1751,1,11.5
103,5,7,0.6448,0.594,0.383,0.4124,0.993,0.6269,0.7008,0.6269,1.1751,1,11.5
104,5,8,0.0316,0.5886,0.0186,0.4124,0.993,0.6269,0.7008,0.6269,1.1751,1,11.5
105,5,9,0.6424,0.2752,0.1768,0.4124,0.993,0.6269,0.7008,0.6269,1.1751,1,11.5
106,5,10,0.5252,0.6249,0.3282,0.4124,0.993,0.6269,0.7008,0.6269,1.1751,1,11.5
107,5,11,0.729,0.107,0.078,0.4124,0.993,0.6269,0.7008,0.6269,1.1751,1,11.5
108,5,12,0.7402,0.3024,0.2238,0.4124,0.993,0.6269,0.7008,0.6269,1.1751,1,11.5
109,5,13,0.7286,0.1326,0.0966,0.4124,0.993,0.6269,0.7008,0.6269,1.1751,1,11.5
110,5,14,0.9576,0.0226,0.0216,0.4124,0.993,0.6269,0.7008,0.6269,1.1751,1,11.5
111,5,15,0.4642,0.2305,0.107,0.4124,0.993,0.6269,0.7008,0.6269,1.1751,1,11.5
112,6,0,0.5468,0.5651,0.309,0.4124,0.993,0.6269,0.7008,0.6269,1.1873,2,10.2
113,6,1,0.6934,0.2795,0.1938,0.4124,0.993,0.6269,0.7008,0.6269,1.1873,2,10.2
114,6,2,0.7746,0.2706,0.2096,0.4124,0.993,0.6269,0.7008,0.6269,1.1873,2,10.2
115,6,3,0.7108,0.424,0.3014,0.4124,0.993,0.6269,0.7008,0.6269,1.1873,2,10.2
116,6,4,0.3288,0.3078,0.1012,0.4124,0.993,0.6269,0.7008,0.6269,1.1873,2,10.2
117,6,5,0.6214,0.3862,0.24,0.4124,0.993,0.6269,0.7008,0.6269,1.1873,2,10.2
118,6,6,0.7394,0.076,0.0562,0.4124,0.993,0.6269,0.7008,0.6269,1.1873,2,10.2
119,6,7,0.5544,0.5768,0.3198,0.4124,0.993,0.6269,0.7008,0.6269,1.1873,2,10.2
120,6,8,0.6014,0.1187,0.0714,0.4124,0.993,0.6269,0.7008,0.6269,1.1873,2,10.2
121,6,9,0.7522,0.3683,0.277,0.4124,0.993,0.6269,0.7008,0.6269,1.1873,2,10.2
122,6,10,0.4524,0.6331,0.2864,0.4124,0.993,0.6331,0.7008,0.6269,1.1873,2,10.2
123,6,11,0.571,0.4357,0.2488,0.4124,0.993,0.6331,0.7008,0.6269,1.1873,2,10.2
124,6,12,0.7568,0.2019,0.1528,0.4124,0.993,0.6331,0.7008,0.6269,1.1873,2,10.2
125,6,13,0.8304,0.1741,0.1446,0.4124,0.993,0.6331,0.7008,0.6269,1.1873,2,10.2
126,6,14,0.7282,0.1126,0.082,0.4124,0.993,0.6331,0.7008,0.6269,1.1873,2,10.2
127,6,15,0.5374,0.4425,0.2378,0.4124,0.993,0.6331,0.7008,0.6269,1.1873,2,10.2
128,7,0,0.6072,0.4407,0.2676,0.4124,0.993,0.6331,0.7008,0.6269,1.2045,3,10.1
129,7,1,0.429,0.7524,0.3228,0.4124,0.993,0.7524,0.7008,0.6269,1.2045,3,10.1
130,7,2,0.743,0.3405,0.253,0.4124,0.993,0.7524,0.7008,0.6269,1.2045,3,10.1
131,7,3,0.6828,0.4839,0.3304,0.4124,0.993,0.7524,0.7008,0.6269,1.2045,3,10.1
132,7,4,0.875,0.0405,0.0354,0.4124,0.993,0.7524,0.7008,0.6269,1.2045,3,10.1
133,7,5,0.9344,0.1554,0.1452,0.4124,0.993,0.7524,0.7008,0.6269,1.2045,3,10.1
134,7,6,0.7636,0.2682,0.2048,0.4124,0.993,0.7524,0.7008,0.6269,1.2045,3,10.1
135,7,7,0.5624,0.5292,0.2976,0.4124,0.993,0.7524,0.7008,0.6269,1.2045,3,10.1
136,7,8,0.6286,0.2078,0.1306,0.4124,0.993,0.7524,0.7008,0.6269,1.2045,3,10.1
137,7,9,0.7648,0.0392,0.03,0.4124,0.993,0.7524,0.7008,0.6269,1.2045,3,10.1
138,7,10,0.734,0.1888,0.1386,0.4124,0.993,0.7524,0.7008,0.6269,1.2045,3,10.1
139,7,11,0.5148,0.4433,0.2282,0.4124,0.993,0.7524,0.7008,0.6269,1.2045,3,10.1
140,7,12,0.7916,0.1877,0.1486,0.4124,0.993,0.7524,0.7008,0.6269,1.2045,3,10.1
141,7,13,0.8512,0.3715,0.3162,0.4124,0.993,0.7524,0.7008,0.6269,1.2045,3,10.1
142,7,14,0.6868,0.1523,0.1046,0.4124,0.993,0.7524,0.7008,0.6269,1.2045,3,10.1
143,7,15,0.443,0.5251,0.2326,0.4124,0.993,0.7524,0.7008,0.6269,1.2045,3,10.1
144,8,0,0.5636,0.4514,0.2544,0.4124,0.993,0.7524,0.7008,0.6269,1.1904,4,10.2
145,8,1,0.3208,0.692,0.222,0.4124,0.993,0.7524,0.7008,0.6269,1.1904,4,10.2
146,8,2,0.4196,0.2274,0.0954,0.4124,0.993,0.7524,0.7008,0.6269,1.1904,4,10.2
147,8,3,0.986,0.0012,0.0012,0.4124,0.993,0.7524,0.7008,0.6269,1.1904,4,10.2
148,8,4,0.9438,0.067,0.0632,0.4124,0.993,0.7524,0.7008,0.6269,1.1904,4,10.2
149,8,5,0.4798,0.5744,0.2756,0.4124,0.993,0.7524,0.7008,0.6269,1.1904,4,10.2
150,8,6,0.6438,0.5396,0.3474,0.4124,0.993,0.7524,0.7008,0.6269,1.1904,4,10.2
151,8,7,0.5958,0.6623,0.3946,0.4124,0.993,0.7524,0.7008,0.6623,1.1904,4,10.2
152,8,8,0.9988,0.0042,0.0042,0.4124,0.9988,0.7524,0.7008,0.6623,1.1904,4,10.2
153,8,9,0.9196,0.0709,0.0652,0.4124,0.9988,0.7524,0.7008,0.6623,1.1904,4,10.2
154,8,10,0.5368,0.7165,0.3846,0.4124,0.9988,0.7524,0.7008,0.7165,1.1904,4,10.2
155,8,11,0.9112,0.0931,0.0848,0.4124,0.9988,0.7524,0.7008,0.7165,1.1904,4,10.2
156,8,12,0.8068,0.2816,0.2272,0.4124,0.9988,0.7524,0.7008,0.7165,1.1904,4,10.2
157,8,13,0.7678,0.5199,0.3992,0.4124,0.9988,0.7524,0.7678,0.7165,1.1904,4,10.2
158,8,14,0.6862,0.2014,0.1382,0.4124,0.9988,0.7524,0.7678,0.7165,1.1904,4,10.2
159,8,15,0.3816,0.4518,0.1724,0.4124,0.9988,0.7524,0.7678,0.7165,1.1904,4,10.2
160,9,0,0.5806,0.2804,0.1628,0.4124,0.9988,0.7524,0.7678,0.7165,1.2412,5,10.3
161,9,1,0.543,0.505,0.2742,0.4124,0.9988,0.7524,0.7678,0.7165,1.2412,5,10.3
162,9,2,0.6328,0.525,0.3322,0.4124,0.9988,0.7524,0.7678,0.7165,1.2412,5,10.3
163,9,3,0.8078,0.2119,0.1712,0.4124,0.9988,0.7524,0.7678,0.7165,1.2412,5,10.3
164,9,4,0.5906,0.3725,0.22,0.4124,0.9988,0.7524,0.7678,0.7165,1.2412,5,10.3
165,9,5,0.4842,0.6088,0.2948,0.4124,0.9988,0.7524,0.7678,0.7165,1.2412,5,10.3
166,9,6,0.8036,0.3581,0.2878,0.4124,0.9988,0.7524,0.7678,0.7165,1.2412,5,10.3
167,9,7,0.6394,0.6343,0.4056,0.4124,0.9988,0.7524,0.7678,0.7165,1.2412,5,10.3
168,9,8,0.986,0.0126,0.0124,0.4124,0.9988,0.7524,0.7678,0.7165,1.2412,5,10.3
169,9,9,0.484,0.3244,0.157,0.4124,0.9988,0.7524,0.7678,0.7165,1.2412,5,10.3
170,9,10,0.469,0.7578,0.3554,0.4124,0.9988,0.7578,0.7678,0.7165,1.2412,5,10.3
171,9,11,0.6348,0.202,0.1282,0.4124,0.9988,0.7578,0.7678,0.7165,1.2412,5,10.3
172,9,12,0.874,0.2945,0.2574,0.4124,0.9988,0.7578,0.7678,0.7165,1.2412,5,10.3
173,9,13,0.733,0.6188,0.4536,0.4536,0.9988,0.7578,0.7678,0.7165,1.2412,5,10.3
174,9,14,0.7264,0.1982,0.144,0.4536,0.9988,0.7578,0.7678,0.7165,1.2412,5,10.3
175,9,15,0.687,0.5633,0.387,0.4536,0.9988,0.7578,0.7678,0.7165,1.2412,5,10.3
176,10,0,0.743,0.3252,0.2416,0.4536,0.9988,0.7578,0.7678,0.7165,1.1773,0,10.3
177,10,1,0.978,0.007,0.0068,0.4536,0.9988,0.7578,0.7678,0.7165,1.1773,0,10.3
178,10,2,0.578,0.399,0.2306,0.4536,0.9988,0.7578,0.7678,0.7165,1.1773,0,10.3
179,10,3,0.519,0.5534,0.2872,0.4536,0.9988,0.7578,0.7678,0.7165,1.1773,0,10.3
180,10,4,0.7246,0.3456,0.2504,0.4536,0.9988,0.7578,0.7678,0.7165,1.1773,0,10.3
181,10,5,0.5024,0.2651,0.1332,0.4536,0.9988,0.7578,0.7678,0.7165,1.1773,0,10.3
182,10,6,0.7386,0.2169,0.1602,0.4536,0.9988,0.7578,0.7678,0.7165,1.1773,0,10.3
183,10,7,0.9716,0.0805,0.0782,0.4536,0.9988,0.7578,0.7678,0.7165,1.1773,0,10.3
184,10,8,0.4332,0.2655,0.115,0.4536,0.9988,0.7578,0.7678,0.7165,1.1773,0,10.3
185,10,9,0.0612,0.2026,0.0124,0.4536,0.9988,0.7578,0.7678,0.7165,1.1773,0,10.3
186,10,10,0.7918,0.5671,0.449,0.4536,0.9988,0.7578,0.7918,0.7165,1.1773,0,10.3
187,10,11,0.4522,0.6714,0.3036,0.4536,0.9988,0.7578,0.7918,0.7165,1.1773,0,10.3
188,10,12,0.7458,0.1706,0.1272,0.4536,0.9988,0.7578,0.7918,0.7165,1.1773,0,10.3
189,10,13,0.6394,0.5468,0.3496,0.4536,0.9988,0.7578,0.7918,0.7165,1.1773,0,10.3
190,10,14,0.3296,0.4278,0.141,0.4536,0.9988,0.7578,0.7918,0.7165,1.1773,0,10.3
191,10,15,0.773,0.5206,0.4024,0.4536,0.9988,0.7578,0.7918,0.7165,1.1773,0,10.3
192,11,0,0.674,0.3724,0.251,0.4536,0.9988,0.7578,0.7918,0.7165,1.1643,1,10.2
193,11,1,0.682,0.4924,0.3358,0.4536,0.9988,0.7578,0.7918,0.7165,1.1643,1,10.2
194,11,2,0.9606,0.0618,0.0594,0.4536,0.9988,0.7578,0.7918,0.7165,1.1643,1,10.2
195,11,3,0.6444,0.5261,0.339,0.4536,0.9988,0.7578,0.7918,0.7165,1.1643,1,10.2
196,11,4,0.719,0.2531,0.182,0.4536,0.9988,0.7578,0.7918,0.7165,1.1643,1,10.2
197,11,5,0.7762,0.3046,0.2364,0.4536,0.9988,0.7578,0.7918,0.7165,1.1643,1,10.2
198,11,6,0.7774,0.2848,0.2214,0.4536,0.9988,0.7578,0.7918,0.7165,1.1643,1,10.2
199,11,7,0.734,0.642,0.4712,0.4712,0.9988,0.7578,0.7918,0.7165,1.1643,1,10.2
200,11,8,0.715,0.4302,0.3076,0.4712,0.9988,0.7578,0.7918,0.7165,1.1643,1,10.2
201,11,9,0.4948,0.7094,0.351,0.4712,0.9988,0.7578,0.7918,0.7165,1.1643,1,10.2
202,11,10,0.7216,0.6095,0.4398,0.4712,0.9988,0.7578,0.7918,0.7165,1.1643,1,10.2
203,11,11,0.649,0.465,0.3018,0.4712,0.9988,0.7578,0.7918,0.7165,1.1643,1,10.2
204,11,12,0.6718,0.6835,0.4592,0.4712,0.9988,0.7578,0.7918,0.7165,1.1643,1,10.2
205,11,13,0.5876,0.6246,0.367,0.4712,0.9988,0.7578,0.7918,0.7165,1.1643,1,10.2
206,11,14,0.3562,0.6682,0.238,0.4712,0.9988,0.7578,0.7918,0.7165,1.1643,1,10.2
207,11,15,0.7168,0.6116,0.4384,0.4712,0.9988,0.7578,0.7918,0.7165,1.1643,1,10.2
208,12,0,0.6886,0.424,0.292,0.4712,0.9988,0.7578,0.7918,0.7165,1.1726,0,10.4
209,12,1,0.4726,0.6454,0.305,0.4712,0.9988,0.7578,0.7918,0.7165,1.1726,0,10.4
210,12,2,0.8248,0.0674,0.0556,0.4712,0.9988,0.7578,0.7918,0.7165,1.1726,0,10.4
211,12,3,0.4438,0.6093,0.2704,0.4712,0.9988,0.7578,0.7918,0.7165,1.1726,0,10.4
212,12,4,0.851,0.2249,0.1914,0.4712,0.9988,0.7578,0.7918,0.7165,1.1726,0,10.4
213,12,5,0.592,0.699,0.4138,0.4712,0.9988,0.7578,0.7918,0.7165,1.1726,0,10.4
214,12,6,0.6568,0.3962,0.2602,0.4712,0.9988,0.7578,0.7918,0.7165,1.1726,0,10.4
215,12,7,0.6878,0.4923,0.3386,0.4712,0.9988,0.7578,0.7918,0.7165,1.1726,0,10.4
216,12,8,0.4024,0.7251,0.2918,0.4712,0.9988,0.7578,0.7918,0.7165,1.1726,0,10.4
217,12,9,0.3702,0.5635,0.2086,0.4712,0.9988,0.7578,0.7918,0.7165,1.1726,0,10.4
218,12,10,0.721,0.177,0.1276,0.4712,0.9988,0.7578,0.7918,0.7165,1.1726,0,10.4
219,12,11,0.826,0.2545,0.2102,0.4712,0.9988,0.7578,0.7918,0.7165,1.1726,0,10.4
220,12,12,0.654,0.5294,0.3462,0.4712,0.9988,0.7578,0.7918,0.7165,1.1726,0,10.4
221,12,13,0.7126,0.3955,0.2818,0.4712,0.9988,0.7578,0.7918,0.7165,1.1726,0,10.4
222,12,14,0.2376,0.42,0.0998,0.4712,0.9988,0.7578,0.7918,0.7165,1.1726,0,10.4
223,12,15,0.777,0.5539,0.4304,0.4712,0.9988,0.7578,0.7918,0.7165,1.1726,0,10.4
224,13,0,0.62,0.4423,0.2742,0.4712,0.9988,0.7578,0.7918,0.7165,1.1796,1,10.6
225,13,1,0.4148,0.4552,0.1888,0.4712,0.9988,0.7578,0.7918,0.7165,1.1796,1,10.6
226,13,2,0.6792,0.5686,0.3862,0.4712,0.9988,0.7578,0.7918,0.7165,1.1796,1,10.6
227,13,3,0.7282,0.0915,0.0666,0.4712,0.9988,0.7578,0.7918,0.7165,1.1796,1,10.6
228,13,4,0.7124,0.5561,0.3962,0.4712,0.9988,0.7578,0.7918,0.7165,1.1796,1,10.6
229,13,5,0.3338,0.8143,0.2718,0.4712,0.9988,0.8143,0.7918,0.7165,1.1796,1,10.6
230,13,6,0.741,0.5493,0.407,0.4712,0.9988,0.8143,0.7918,0.7165,1.1796,1,10.6
231,13,7,0.5276,0.4977,0.2626,0.4712,0.9988,0.8143,0.7918,0.7165,1.1796,1,10.6
232,13,8,0.4564,0.5824,0.2658,0.4712,0.9988,0.8143,0.7918,0.7165,1.1796,1,10.6
233,13,9,0.6594,0.2678,0.1766,0.4712,0.9988,0.8143,0.7918,0.7165,1.1796,1,10.6
234,13,10,0.5188,0.7244,0.3758,0.4712,0.9988,0.8143,0.7918,0.7244,1.1796,1,10.6
235,13,11,0.5912,0.4797,0.2836,0.4712,0.9988,0.8143,0.7918,0.7244,1.1796,1,10.6
236,13,12,0.3246,0.5977,0.194,0.4712,0.9988,0.8143,0.7918,0.7244,1.1796,1,10.6
237,13,13,0.6896,0.5394,0.372,0.4712,0.9988,0.8143,0.7918,0.7244,1.1796,1,10.6
238,13,14,0.1592,0.2676,0.0426,0.4712,0.9988,0.8143,0.7918,0.7244,1.1796,1,10.6
239,13,15,0.827,0.1937,0.1602,0.4712,0.9988,0.8143,0.7918,0.7244,1.1796,1,10.6
240,14,0,0.6332,0.5013,0.3174,0.4712,0.9988,0.8143,0.7918,0.7244,1.1962,2,10.6
241,14,1,0.932,0.1064,0.0992,0.4712,0.9988,0.8143,0.7918,0.7244,1.1962,2,10.6
242,14,2,0.4966,0.5566,0.2764,0.4712,0.9988,0.8143,0.7918,0.7244,1.1962,2,10.6
243,14,3,0.6726,0.6084,0.4092,0.4712,0.9988,0.8143,0.7918,0.7244,1.1962,2,10.6
244,14,4,0.693,0.5668,0.3928,0.4712,0.9988,0.8143,0.7918,0.7244,1.1962,2,10.6
245,14,5,0.8134,0.1812,0.1474,0.4712,0.9988,0.8143,0.7918,0.7244,1.1962,2,10.6
246,14,6,0.7262,0.5398,0.392,0.4712,0.9988,0.8143,0.7918,0.7244,1.1962,2,10.6
247,14,7,0.5312,0.6883,0.3656,0.4712,0.9988,0.8143,0.7918,0.7244,1.1962,2,10.6
248,14,8,0.8682,0.0516,0.0448,0.4712,0.9988,0.8143,0.7918,0.7244,1.1962,2,10.6
