eval_index,qpso_iter,particle,validity,uniqueness,fitness,gbest_fitness,best_v_ever,best_u_ever,qualified_v,qualified_u,alpha,stagnation,elapsed_s
1239,24,39,0.7292,0.7485,0.5458,0.606,1.0,0.9652,0.847,0.9421,1.1036,1,10.4
1240,24,40,0.2996,0.1976,0.0592,0.606,1.0,0.9652,0.847,0.9421,1.1036,1,10.4
1241,24,41,0.6266,0.7951,0.4982,0.606,1.0,0.9652,0.847,0.9421,1.1036,1,10.4
1242,24,42,0.7366,0.7187,0.5294,0.606,1.0,0.9652,0.847,0.9421,1.1036,1,10.4
1243,24,43,0.7318,0.3567,0.261,0.606,1.0,0.9652,0.847,0.9421,1.1036,1,10.4
1244,24,44,0.6894,0.689,0.475,0.606,1.0,0.9652,0.847,0.9421,1.1036,1,10.4
1245,24,45,0.393,0.426,0.1674,0.606,1.0,0.9652,0.847,0.9421,1.1036,1,10.4
1246,24,46,0.595,0.6971,0.4148,0.606,1.0,0.9652,0.847,0.9421,1.1036,1,10.4
1247,24,47,0.8086,0.671,0.5426,0.606,1.0,0.9652,0.847,0.9421,1.1036,1,10.4
1248,25,0,0.59,0.7037,0.4152,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1249,25,1,0.8226,0.6039,0.4968,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1250,25,2,0.5928,0.8667,0.5138,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1251,25,3,0.584,0.9199,0.5372,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1252,25,4,0.598,0.7171,0.4288,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1253,25,5,0.7298,0.664,0.4846,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1254,25,6,0.4268,0.6129,0.2616,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1255,25,7,0.7888,0.4782,0.3772,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1256,25,8,0.3474,0.8325,0.2892,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1257,25,9,0.7288,0.7283,0.5308,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1258,25,10,0.4326,0.7286,0.3152,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1259,25,11,0.7924,0.4712,0.3734,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1260,25,12,0.3714,0.846,0.3142,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1261,25,13,0.6926,0.6367,0.441,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1262,25,14,0.4096,0.6431,0.2634,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1263,25,15,0.6444,0.888,0.5722,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1264,25,16,0.4388,0.6504,0.2854,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1265,25,17,0.4956,0.8983,0.4452,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1266,25,18,0.241,0.6357,0.1532,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1267,25,19,0.3994,0.7992,0.3192,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1268,25,20,0.3144,0.7398,0.2326,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1269,25,21,0.6538,0.4393,0.2872,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1270,25,22,0.6298,0.852,0.5366,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1271,25,23,0.572,0.9381,0.5366,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1272,25,24,0.7508,0.5285,0.3968,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1273,25,25,0.8458,0.3327,0.2814,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1274,25,26,0.4112,0.5968,0.2454,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1275,25,27,0.7168,0.63,0.4516,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1276,25,28,0.4074,0.4669,0.1902,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1277,25,29,0.4222,0.7987,0.3372,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1278,25,30,0.757,0.3995,0.3024,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1279,25,31,0.6594,0.8207,0.5412,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1280,25,32,0.928,0.2534,0.2352,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1281,25,33,0.7492,0.445,0.3334,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1282,25,34,0.6374,0.8152,0.5196,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1283,25,35,0.8662,0.3244,0.281,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1284,25,36,0.7012,0.7516,0.527,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1285,25,37,0.7694,0.451,0.347,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1286,25,38,0.4562,0.5335,0.2434,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1287,25,39,0.8388,0.5432,0.4556,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1288,25,40,0.6248,0.4411,0.2756,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1289,25,41,0.6694,0.7377,0.4938,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1290,25,42,0.7096,0.597,0.4236,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1291,25,43,0.596,0.5926,0.3532,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1292,25,44,0.7794,0.2694,0.21,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1293,25,45,0.5724,0.6611,0.3784,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1294,25,46,0.5196,0.6663,0.3462,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1295,25,47,0.7532,0.5483,0.413,0.606,1.0,0.9652,0.847,0.9421,1.1215,2,10.4
1296,26,0,0.5744,0.6184,0.3552,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1297,26,1,0.8608,0.0702,0.0604,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1298,26,2,0.7484,0.461,0.345,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1299,26,3,0.5116,0.8565,0.4382,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1300,26,4,0.7812,0.4465,0.3488,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1301,26,5,0.7962,0.4062,0.3234,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1302,26,6,0.4424,0.514,0.2274,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1303,26,7,0.2188,0.7523,0.1646,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1304,26,8,0.2402,0.6736,0.1618,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1305,26,9,0.685,0.741,0.5076,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1306,26,10,0.6214,0.6028,0.3746,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1307,26,11,0.7116,0.4961,0.353,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1308,26,12,0.6646,0.5299,0.3522,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1309,26,13,0.8608,0.1322,0.1138,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1310,26,14,0.7484,0.5794,0.4336,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1311,26,15,0.7466,0.6788,0.5068,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1312,26,16,0.6568,0.5149,0.3382,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1313,26,17,0.4886,0.8563,0.4184,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1314,26,18,0.409,0.6489,0.2654,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1315,26,19,0.2838,0.8217,0.2332,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1316,26,20,0.6902,0.401,0.2768,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1317,26,21,0.5928,0.2594,0.1538,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1318,26,22,0.6864,0.5682,0.39,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1319,26,23,0.6024,0.6441,0.388,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1320,26,24,0.726,0.7631,0.554,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1321,26,25,0.9998,0.0026,0.0026,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1322,26,26,0.4672,0.8604,0.402,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1323,26,27,0.7806,0.7399,0.5776,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1324,26,28,0.6518,0.3903,0.2544,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1325,26,29,0.4868,0.7855,0.3824,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1326,26,30,0.8162,0.5207,0.425,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1327,26,31,0.7878,0.5423,0.4272,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1328,26,32,0.5658,0.8317,0.4706,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1329,26,33,0.5996,0.3222,0.1932,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1330,26,34,0.6456,0.6574,0.4244,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1331,26,35,0.5056,0.7765,0.3926,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1332,26,36,0.5984,0.8432,0.5046,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1333,26,37,0.8306,0.0797,0.0662,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1334,26,38,0.6852,0.5441,0.3728,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1335,26,39,0.582,0.7739,0.4504,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1336,26,40,0.7572,0.3534,0.2676,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1337,26,41,0.7576,0.3466,0.2626,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1338,26,42,0.5214,0.5366,0.2798,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1339,26,43,0.516,0.5399,0.2786,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1340,26,44,0.8924,0.1972,0.176,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1341,26,45,0.421,0.5986,0.252,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1342,26,46,0.7064,0.7466,0.5274,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1343,26,47,0.621,0.8222,0.5106,0.606,1.0,0.9652,0.847,0.9421,1.1621,3,10.4
1344,27,0,0.6614,0.5782,0.3824,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1345,27,1,0.5872,0.7589,0.4456,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1346,27,2,0.477,0.8214,0.3918,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1347,27,3,0.7258,0.687,0.4986,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1348,27,4,0.8402,0.5346,0.4492,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1349,27,5,0.8052,0.5067,0.408,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1350,27,6,0.7304,0.3729,0.2724,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1351,27,7,0.2542,0.6876,0.1748,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1352,27,8,0.7838,0.4195,0.3288,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1353,27,9,0.647,0.6513,0.4214,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1354,27,10,0.8858,0.1199,0.1062,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1355,27,11,0.7292,0.5469,0.3988,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1356,27,12,0.2752,0.5545,0.1526,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1357,27,13,0.3844,0.9006,0.3462,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1358,27,14,0.57,0.5239,0.2986,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1359,27,15,0.661,0.8545,0.5648,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1360,27,16,0.6218,0.6407,0.3984,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1361,27,17,0.8664,0.4231,0.3666,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1362,27,18,0.6682,0.3496,0.2336,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1363,27,19,0.691,0.6541,0.452,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1364,27,20,0.8112,0.1137,0.0922,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1365,27,21,0.738,0.5976,0.441,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1366,27,22,0.5326,0.4844,0.258,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1367,27,23,0.8054,0.2784,0.2242,0.606,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1368,27,24,0.7192,0.8537,0.614,0.614,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1369,27,25,0.2514,0.3675,0.0924,0.614,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1370,27,26,0.7364,0.5785,0.426,0.614,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1371,27,27,0.628,0.8271,0.5194,0.614,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1372,27,28,0.2988,0.8119,0.2426,0.614,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1373,27,29,0.717,0.7755,0.556,0.614,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1374,27,30,0.7654,0.5772,0.4418,0.614,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1375,27,31,0.517,0.9137,0.4724,0.614,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1376,27,32,0.7414,0.8314,0.6164,0.6164,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1377,27,33,0.478,0.4393,0.21,0.6164,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1378,27,34,0.5458,0.5562,0.3036,0.6164,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1379,27,35,0.7026,0.2149,0.151,0.6164,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1380,27,36,0.2136,0.7107,0.1518,0.6164,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1381,27,37,0.8136,0.5332,0.4338,0.6164,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1382,27,38,0.6058,0.8811,0.5338,0.6164,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1383,27,39,0.5806,0.6593,0.3828,0.6164,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1384,27,40,0.3414,0.737,0.2516,0.6164,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1385,27,41,0.5726,0.635,0.3636,0.6164,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1386,27,42,0.8724,0.2144,0.187,0.6164,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1387,27,43,0.6018,0.6733,0.4052,0.6164,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1388,27,44,0.4944,0.5032,0.2488,0.6164,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1389,27,45,0.483,0.5859,0.283,0.6164,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1390,27,46,0.6854,0.7882,0.5402,0.6164,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1391,27,47,0.7882,0.1484,0.117,0.6164,1.0,0.9652,0.847,0.9421,1.1687,4,10.4
1392,28,0,0.343,0.6752,0.2316,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1393,28,1,0.7966,0.5549,0.442,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1394,28,2,0.5764,0.6836,0.394,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1395,28,3,0.1536,0.6706,0.103,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1396,28,4,0.7676,0.697,0.535,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1397,28,5,0.769,0.4986,0.3834,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1398,28,6,0.5846,0.5676,0.3318,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1399,28,7,0.0182,0.4286,0.0078,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1400,28,8,0.7218,0.693,0.5002,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1401,28,9,0.6028,0.5146,0.3102,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1402,28,10,0.7186,0.5558,0.3994,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1403,28,11,0.7028,0.638,0.4484,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1404,28,12,0.7668,0.4512,0.346,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1405,28,13,0.523,0.7801,0.408,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1406,28,14,0.6942,0.5863,0.407,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1407,28,15,0.6638,0.8542,0.567,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1408,28,16,0.4734,0.5623,0.2662,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1409,28,17,0.4452,0.6572,0.2926,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1410,28,18,0.6016,0.1822,0.1096,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1411,28,19,0.5562,0.8227,0.4576,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1412,28,20,0.7216,0.6563,0.4736,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1413,28,21,0.4498,0.5002,0.225,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1414,28,22,0.3664,0.1321,0.0484,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1415,28,23,0.7812,0.6705,0.5238,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1416,28,24,0.7798,0.6261,0.4882,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1417,28,25,0.8878,0.2057,0.1826,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1418,28,26,0.6906,0.5543,0.3828,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1419,28,27,0.5628,0.5117,0.288,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1420,28,28,0.6912,0.6427,0.4442,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1421,28,29,0.681,0.6247,0.4254,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1422,28,30,0.7296,0.7119,0.5194,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1423,28,31,0.7594,0.6992,0.531,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1424,28,32,0.7526,0.6195,0.4662,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1425,28,33,0.7316,0.0161,0.0118,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1426,28,34,0.8072,0.4958,0.4002,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1427,28,35,0.7452,0.3395,0.253,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1428,28,36,0.5414,0.7639,0.4136,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1429,28,37,0.6388,0.4681,0.299,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1430,28,38,0.3542,0.8142,0.2884,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1431,28,39,0.5812,0.6886,0.4002,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1432,28,40,0.302,0.6788,0.205,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1433,28,41,0.6408,0.721,0.462,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1434,28,42,0.7754,0.512,0.397,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1435,28,43,0.6346,0.4712,0.299,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1436,28,44,0.6154,0.5512,0.3392,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1437,28,45,0.7378,0.5522,0.4074,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1438,28,46,0.8922,0.3571,0.3186,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1439,28,47,0.8244,0.5764,0.4752,0.6164,1.0,0.9652,0.847,0.9421,1.0659,0,10.4
1440,29,0,0.154,0.613,0.0944,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1441,29,1,0.6272,0.6205,0.3892,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1442,29,2,0.627,0.873,0.5474,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1443,29,3,0.6216,0.6107,0.3796,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1444,29,4,0.6386,0.7582,0.4842,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1445,29,5,0.5654,0.6831,0.3862,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1446,29,6,0.7428,0.4548,0.3378,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1447,29,7,0.751,0.5387,0.4046,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1448,29,8,0.8334,0.3533,0.2944,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1449,29,9,0.6536,0.4452,0.291,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1450,29,10,0.9446,0.0656,0.062,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1451,29,11,0.8004,0.2834,0.2268,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1452,29,12,0.6566,0.777,0.5102,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1453,29,13,0.6296,0.6264,0.3944,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1454,29,14,0.7672,0.5821,0.4466,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1455,29,15,0.5714,0.8306,0.4746,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1456,29,16,0.7266,0.7889,0.5732,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1457,29,17,0.6094,0.5317,0.324,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1458,29,18,0.639,0.7358,0.4702,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1459,29,19,0.215,0.8912,0.1916,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1460,29,20,0.585,0.8376,0.49,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1461,29,21,0.7114,0.3669,0.261,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1462,29,22,0.6866,0.4425,0.3038,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1463,29,23,0.6304,0.8201,0.517,0.6164,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1464,29,24,0.7602,0.8564,0.651,0.651,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1465,29,25,0.3728,0.4882,0.182,0.651,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1466,29,26,0.5078,0.3182,0.1616,0.651,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1467,29,27,0.3448,0.913,0.3148,0.651,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1468,29,28,0.745,0.5095,0.3796,0.651,1.0,0.9652,0.847,0.9421,1.1165,1,10.4
1469,29,29,0.858,0.6641,0.5698,0.651,1.0,0.9652,0.858,0.9421,1.1165,1,10.4
1470,29,30,0.6502,0.841,0.5468,0.651,1.0,0.9652,0.858,0.9421,1.1165,1,10.4
1471,29,31,0.7028,0.5885,0.4136,0.651,1.0,0.9652,0.858,0.9421,1.1165,1,10.4
1472,29,32,0.6258,0.7795,0.4878,0.651,1.0,0.9652,0.858,0.9421,1.1165,1,10.4
1473,29,33,0.5716,0.6809,0.3892,0.651,1.0,0.9652,0.858,0.9421,1.1165,1,10.4
1474,29,34,0.31,0.6942,0.2152,0.651,1.0,0.9652,0.858,0.9421,1.1165,1,10.4
1475,29,35,0.5612,0.752,0.422,0.651,1.0,0.9652,0.858,0.9421,1.1165,1,10.4
1476,29,36,0.625,0.6947,0.4342,0.651,1.0,0.9652,0.858,0.9421,1.1165,1,10.4
1477,29,37,0.6796,0.7784,0.529,0.651,1.0,0.9652,0.858,0.9421,1.1165,1,10.4
1478,29,38,0.6614,0.6356,0.4204,0.651,1.0,0.9652,0.858,0.9421,1.1165,1,10.4
1479,29,39,0.3548,0.8348,0.2962,0.651,1.0,0.9652,0.858,0.9421,1.1165,1,10.4
1480,29,40,0.7974,0.4713,0.3758,0.651,1.0,0.9652,0.858,0.9421,1.1165,1,10.4
1481,29,41,0.899,0.3086,0.2774,0.651,1.0,0.9652,0.858,0.9421,1.1165,1,10.4
1482,29,42,0.5796,0.8078,0.4682,0.651,1.0,0.9652,0.858,0.9421,1.1165,1,10.4
1483,29,43,0.6576,0.674,0.4432,0.651,1.0,0.9652,0.858,0.9421,1.1165,1,10.4
1484,29,44,0.6568,0.8066,0.5298,0.651,1.0,0.9652,0.858,0.9421,1.1165,1,10.4
1485,29,45,0.6142,0.2641,0.1622,0.651,1.0,0.9652,0.858,0.9421,1.1165,1,10.4
1486,29,46,0.5702,0.677,0.386,0.651,1.0,0.9652,0.858,0.9421,1.1165,1,10.4
1487,29,47,0.6016,0.737,0.4434,0.651,1.0,0.9652,0.858,0.9421,1.1165,1,10.4
1488,30,0,0.7262,0.6582,0.478,0.651,1.0,0.9652,0.858,0.9421,1.0768,0,10.5
1489,30,1,0.5968,0.7373,0.44,0.651,1.0,0.9652,0.858,0.9421,1.0768,0,10.5
1490,30,2,0.3098,0.5868,0.1818,0.651,1.0,0.9652,0.858,0.9421,1.0768,0,10.5
1491,30,3,0.5264,0.364,0.1916,0.651,1.0,0.9652,0.858,0.9421,1.0768,0,10.5
1492,30,4,0.7556,0.5752,0.4346,0.651,1.0,0.9652,0.858,0.9421,1.0768,0,10.5
