eval_index,qpso_iter,particle,validity,uniqueness,fitness,gbest_fitness,best_v_ever,best_u_ever,qualified_v,qualified_u,alpha,stagnation,elapsed_s
856,25,24,0.8202,0.5569,0.4568,0.6564,1.0,0.9101,0.9012,0.9068,1.1383,11,10.4
857,25,25,0.4844,0.896,0.434,0.6564,1.0,0.9101,0.9012,0.9068,1.1383,11,10.4
858,25,26,0.7266,0.6235,0.453,0.6564,1.0,0.9101,0.9012,0.9068,1.1383,11,10.4
859,25,27,0.6086,0.8653,0.5266,0.6564,1.0,0.9101,0.9012,0.9068,1.1383,11,10.4
860,25,28,0.6156,0.8372,0.5154,0.6564,1.0,0.9101,0.9012,0.9068,1.1383,11,10.4
861,25,29,0.537,0.7944,0.4266,0.6564,1.0,0.9101,0.9012,0.9068,1.1383,11,10.4
862,25,30,0.5712,0.7766,0.4436,0.6564,1.0,0.9101,0.9012,0.9068,1.1383,11,10.4
863,25,31,0.629,0.9151,0.5756,0.6564,1.0,0.9151,0.9012,0.9151,1.1383,11,10.4
864,26,0,0.7102,0.7854,0.5578,0.6564,1.0,0.9151,0.9012,0.9151,1.1534,0,10.4
865,26,1,0.9108,0.7042,0.6414,0.6564,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
866,26,2,0.945,0.0874,0.0826,0.6564,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
867,26,3,0.5992,0.7727,0.463,0.6564,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
868,26,4,0.8518,0.4323,0.3682,0.6564,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
869,26,5,0.7366,0.7119,0.5244,0.6564,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
870,26,6,0.562,0.5053,0.284,0.6564,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
871,26,7,0.659,0.8856,0.5836,0.6564,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
872,26,8,0.7468,0.2362,0.1764,0.6564,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
873,26,9,0.8576,0.201,0.1724,0.6564,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
874,26,10,0.4984,0.8034,0.4004,0.6564,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
875,26,11,0.7136,0.8192,0.5846,0.6564,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
876,26,12,0.8746,0.6712,0.587,0.6564,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
877,26,13,0.7494,0.1703,0.1276,0.6564,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
878,26,14,0.8312,0.8287,0.6888,0.6888,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
879,26,15,0.8124,0.6709,0.545,0.6888,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
880,26,16,0.5332,0.1103,0.0588,0.6888,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
881,26,17,0.7362,0.5689,0.4188,0.6888,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
882,26,18,0.6292,0.7804,0.491,0.6888,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
883,26,19,0.7264,0.6795,0.4936,0.6888,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
884,26,20,0.7838,0.7293,0.5716,0.6888,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
885,26,21,0.7714,0.1716,0.1324,0.6888,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
886,26,22,0.4912,0.7757,0.381,0.6888,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
887,26,23,0.516,0.6217,0.3208,0.6888,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
888,26,24,0.8494,0.2976,0.2528,0.6888,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
889,26,25,0.673,0.7281,0.49,0.6888,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
890,26,26,0.7676,0.6212,0.4768,0.6888,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
891,26,27,0.6616,0.7237,0.4788,0.6888,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
892,26,28,0.652,0.6101,0.3978,0.6888,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
893,26,29,0.7136,0.7253,0.5176,0.6888,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
894,26,30,0.6806,0.6873,0.4678,0.6888,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
895,26,31,0.8224,0.5207,0.4282,0.6888,1.0,0.9151,0.9108,0.9151,1.1534,0,10.4
896,27,0,0.648,0.5861,0.3798,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
897,27,1,0.7526,0.7074,0.5324,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
898,27,2,0.9366,0.1198,0.1122,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
899,27,3,0.6004,0.7022,0.4216,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
900,27,4,0.4464,0.7693,0.3434,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
901,27,5,0.9224,0.4907,0.4526,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
902,27,6,0.535,0.4561,0.244,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
903,27,7,0.7698,0.8122,0.6252,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
904,27,8,0.5936,0.6301,0.374,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
905,27,9,0.5958,0.6542,0.3898,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
906,27,10,0.5408,0.8524,0.461,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
907,27,11,0.7004,0.7933,0.5556,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
908,27,12,0.776,0.7588,0.5888,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
909,27,13,0.814,0.615,0.5006,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
910,27,14,0.7188,0.6686,0.4806,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
911,27,15,0.8398,0.7688,0.6456,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
912,27,16,0.6874,0.2811,0.1932,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
913,27,17,0.7998,0.5149,0.4118,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
914,27,18,0.3606,0.8308,0.2996,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
915,27,19,0.7946,0.7694,0.6114,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
916,27,20,0.8348,0.5942,0.496,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
917,27,21,0.5178,0.4627,0.2396,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
918,27,22,0.6778,0.9118,0.618,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
919,27,23,0.4946,0.628,0.3106,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
920,27,24,0.4936,0.7301,0.3604,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
921,27,25,0.5126,0.6851,0.3512,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
922,27,26,0.5144,0.701,0.3606,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
923,27,27,0.5962,0.9027,0.5382,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
924,27,28,0.391,0.5448,0.213,0.6888,1.0,0.9151,0.9108,0.9151,1.1312,0,10.5
925,27,29,0.6514,0.922,0.6006,0.6888,1.0,0.922,0.9108,0.922,1.1312,0,10.5
926,27,30,0.8032,0.5291,0.425,0.6888,1.0,0.922,0.9108,0.922,1.1312,0,10.5
927,27,31,0.6116,0.8685,0.5312,0.6888,1.0,0.922,0.9108,0.922,1.1312,0,10.5
928,28,0,0.6596,0.7956,0.5248,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
929,28,1,0.8238,0.262,0.2158,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
930,28,2,0.4646,0.2863,0.133,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
931,28,3,0.845,0.7368,0.6226,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
932,28,4,0.858,0.7282,0.6248,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
933,28,5,0.8934,0.5375,0.4802,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
934,28,6,0.3868,0.7254,0.2806,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
935,28,7,0.735,0.775,0.5696,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
936,28,8,0.817,0.5461,0.4462,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
937,28,9,0.7034,0.5141,0.3616,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
938,28,10,0.7826,0.8117,0.6352,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
939,28,11,0.5076,0.5213,0.2646,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
940,28,12,0.6884,0.9038,0.6222,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
941,28,13,0.692,0.6341,0.4388,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
942,28,14,0.764,0.4872,0.3722,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
943,28,15,0.8554,0.5279,0.4516,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
944,28,16,0.626,0.5511,0.345,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
945,28,17,0.7608,0.679,0.5166,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
946,28,18,0.8738,0.2113,0.1846,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
947,28,19,0.7582,0.6843,0.5188,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
948,28,20,0.6696,0.6747,0.4518,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
949,28,21,0.2464,0.6761,0.1666,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
950,28,22,0.459,0.7569,0.3474,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
951,28,23,0.5172,0.8372,0.433,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
952,28,24,0.4698,0.8174,0.384,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
953,28,25,0.8492,0.6171,0.524,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
954,28,26,0.67,0.7296,0.4888,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
955,28,27,0.5574,0.7499,0.418,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
956,28,28,0.7686,0.4491,0.3452,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
957,28,29,0.8594,0.7526,0.6468,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
958,28,30,0.7624,0.639,0.4872,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
959,28,31,0.6808,0.861,0.5862,0.6888,1.0,0.922,0.9108,0.922,1.1147,1,10.4
960,29,0,0.6554,0.8837,0.5792,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
961,29,1,0.9996,0.0014,0.0014,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
962,29,2,0.7176,0.4356,0.3126,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
963,29,3,0.868,0.5938,0.5154,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
964,29,4,0.6328,0.8429,0.5334,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
965,29,5,0.7484,0.737,0.5516,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
966,29,6,0.8962,0.0812,0.0728,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
967,29,7,0.7938,0.837,0.6644,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
968,29,8,0.5772,0.7152,0.4128,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
969,29,9,0.754,0.3329,0.251,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
970,29,10,0.641,0.8243,0.5284,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
971,29,11,0.7154,0.5927,0.424,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
972,29,12,0.5966,0.8438,0.5034,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
973,29,13,0.7148,0.573,0.4096,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
974,29,14,0.6768,0.6735,0.4558,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
975,29,15,0.6602,0.6619,0.437,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
976,29,16,0.5366,0.4547,0.244,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
977,29,17,0.829,0.7768,0.644,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
978,29,18,0.7718,0.8051,0.6214,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
979,29,19,0.7108,0.7997,0.5684,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
980,29,20,0.8494,0.3459,0.2938,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
981,29,21,0.5294,0.3495,0.185,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
982,29,22,0.5168,0.8986,0.4644,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
983,29,23,0.6776,0.8126,0.5506,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
984,29,24,0.5716,0.6931,0.3962,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
985,29,25,0.5994,0.8549,0.5124,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
986,29,26,0.4694,0.6003,0.2818,0.6888,1.0,0.922,0.9108,0.922,1.0492,2,10.4
987,29,27,0.9008,0.7669,0.6908,0.6908,1.0,0.922,0.9108,0.922,1.0492,2,10.4
988,29,28,0.4862,0.6014,0.2924,0.6908,1.0,0.922,0.9108,0.922,1.0492,2,10.4
989,29,29,0.7766,0.7577,0.5884,0.6908,1.0,0.922,0.9108,0.922,1.0492,2,10.4
990,29,30,0.7432,0.715,0.5314,0.6908,1.0,0.922,0.9108,0.922,1.0492,2,10.4
991,29,31,0.6894,0.783,0.5398,0.6908,1.0,0.922,0.9108,0.922,1.0492,2,10.4
992,30,0,0.8396,0.5455,0.458,0.6908,1.0,0.922,0.9108,0.922,1.1139,0,10.5
993,30,1,0.6578,0.7036,0.4628,0.6908,1.0,0.922,0.9108,0.922,1.1139,0,10.5
994,30,2,0.6204,0.3536,0.2194,0.6908,1.0,0.922,0.9108,0.922,1.1139,0,10.5
995,30,3,0.8502,0.7692,0.654,0.6908,1.0,0.922,0.9108,0.922,1.1139,0,10.5
996,30,4,0.8942,0.4039,0.3612,0.6908,1.0,0.922,0.9108,0.922,1.1139,0,10.5
997,30,5,0.7852,0.6623,0.52,0.6908,1.0,0.922,0.9108,0.922,1.1139,0,10.5
998,30,6,0.4948,0.8957,0.4432,0.6908,1.0,0.922,0.9108,0.922,1.1139,0,10.5
999,30,7,0.8872,0.7847,0.6962,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1000,30,8,0.3672,0.7892,0.2898,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1001,30,9,0.7116,0.5874,0.418,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1002,30,10,0.5894,0.6162,0.3632,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1003,30,11,0.6642,0.7151,0.475,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1004,30,12,0.5962,0.8809,0.5252,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1005,30,13,0.886,0.5711,0.506,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1006,30,14,0.7312,0.6674,0.488,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1007,30,15,0.7016,0.7198,0.505,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1008,30,16,0.4488,0.4496,0.2018,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1009,30,17,0.6968,0.8473,0.5904,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1010,30,18,0.7162,0.742,0.5314,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1011,30,19,0.6808,0.6055,0.4122,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1012,30,20,0.8294,0.4456,0.3696,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1013,30,21,0.2526,0.5313,0.1342,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1014,30,22,0.2144,0.7425,0.1592,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1015,30,23,0.6288,0.4841,0.3044,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1016,30,24,0.8502,0.5627,0.4784,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1017,30,25,0.8096,0.5005,0.4052,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1018,30,26,0.6634,0.7151,0.4744,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1019,30,27,0.8136,0.6738,0.5482,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1020,30,28,0.4866,0.7259,0.3532,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1021,30,29,0.759,0.7526,0.5712,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1022,30,30,0.7394,0.7766,0.5742,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1023,30,31,0.5452,0.9079,0.495,0.6962,1.0,0.922,0.9108,0.922,1.1139,0,10.5
1024,31,0,0.5102,0.8271,0.422,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1025,31,1,0.7608,0.4698,0.3574,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1026,31,2,0.3792,0.7062,0.2678,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1027,31,3,0.9008,0.7138,0.643,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1028,31,4,0.66,0.903,0.596,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1029,31,5,0.7686,0.7458,0.5732,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1030,31,6,0.6592,0.4815,0.3174,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1031,31,7,0.742,0.8407,0.6238,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1032,31,8,0.6136,0.5531,0.3394,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1033,31,9,0.759,0.2862,0.2172,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1034,31,10,0.7864,0.721,0.567,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1035,31,11,0.5758,0.6829,0.3932,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1036,31,12,0.8356,0.6771,0.5658,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1037,31,13,0.7404,0.7002,0.5184,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1038,31,14,0.5028,0.8417,0.4232,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1039,31,15,0.5754,0.8502,0.4892,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1040,31,16,0.597,0.531,0.317,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1041,31,17,0.7928,0.8272,0.6558,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1042,31,18,0.8214,0.6796,0.5582,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1043,31,19,0.5104,0.8115,0.4142,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1044,31,20,0.9224,0.2539,0.2342,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1045,31,21,0.5806,0.7771,0.4512,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1046,31,22,0.5276,0.793,0.4184,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1047,31,23,0.6164,0.7174,0.4422,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1048,31,24,0.7948,0.4663,0.3706,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1049,31,25,0.5974,0.775,0.463,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1050,31,26,0.768,0.4706,0.3614,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1051,31,27,0.7518,0.577,0.4338,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1052,31,28,0.6858,0.6597,0.4524,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1053,31,29,0.4282,0.4101,0.1756,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1054,31,30,0.6984,0.7314,0.5108,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1055,31,31,0.6912,0.5683,0.3928,0.6962,1.0,0.922,0.9108,0.922,1.0622,0,10.5
1056,32,0,0.911,0.1032,0.094,0.6962,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1057,32,1,0.7112,0.6645,0.4726,0.6962,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1058,32,2,0.4876,0.331,0.1614,0.6962,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1059,32,3,0.9112,0.4831,0.4402,0.6962,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1060,32,4,0.8082,0.7416,0.5994,0.6962,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1061,32,5,0.8218,0.6861,0.5638,0.6962,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1062,32,6,0.746,0.2684,0.2002,0.6962,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1063,32,7,0.8222,0.7368,0.6058,0.6962,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1064,32,8,0.862,0.5631,0.4854,0.6962,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1065,32,9,0.9062,0.1271,0.1152,0.6962,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1066,32,10,0.868,0.6684,0.5802,0.6962,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1067,32,11,0.4466,0.8101,0.3618,0.6962,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1068,32,12,0.8056,0.2957,0.2382,0.6962,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1069,32,13,0.891,0.5095,0.454,0.6962,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1070,32,14,0.6394,0.8724,0.5578,0.6962,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1071,32,15,0.4598,0.7199,0.331,0.6962,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1072,32,16,0.4934,0.5784,0.2854,0.6962,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1073,32,17,0.8108,0.8636,0.7002,0.7002,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1074,32,18,0.741,0.454,0.3364,0.7002,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1075,32,19,0.7326,0.6686,0.4898,0.7002,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1076,32,20,0.627,0.5155,0.3232,0.7002,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1077,32,21,0.5906,0.4108,0.2426,0.7002,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1078,32,22,0.6918,0.8098,0.5602,0.7002,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1079,32,23,0.718,0.8256,0.5928,0.7002,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1080,32,24,0.703,0.7124,0.5008,0.7002,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1081,32,25,0.245,0.8122,0.199,0.7002,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1082,32,26,0.7346,0.6207,0.456,0.7002,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1083,32,27,0.8692,0.6401,0.5564,0.7002,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1084,32,28,0.7514,0.5731,0.4306,0.7002,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1085,32,29,0.7462,0.5478,0.4088,0.7002,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1086,32,30,0.4466,0.7376,0.3294,0.7002,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1087,32,31,0.6236,0.5414,0.3376,0.7002,1.0,0.922,0.9108,0.922,1.1187,1,11.9
1088,33,0,0.7212,0.4759,0.3432,0.7002,1.0,0.922,0.9108,0.922,1.1699,0,16.3
1089,33,1,0.769,0.7285,0.5602,0.7002,1.0,0.922,0.9108,0.922,1.1699,0,16.3
1090,33,2,0.8192,0.4697,0.3848,0.7002,1.0,0.922,0.9108,0.922,1.1699,0,16.3
1091,33,3,0.3808,0.4564,0.1738,0.7002,1.0,0.922,0.9108,0.922,1.1699,0,16.3
1092,33,4,0.7552,0.6324,0.4776,0.7002,1.0,0.922,0.9108,0.922,1.1699,0,16.3
1093,33,5,0.7608,0.7692,0.5852,0.7002,1.0,0.922,0.9108,0.922,1.1699,0,16.3
1094,33,6,0.4704,0.9435,0.4438,0.7002,1.0,0.9435,0.9108,0.922,1.1699,0,16.3
1095,33,7,0.7188,0.6583,0.4732,0.7002,1.0,0.9435,0.9108,0.922,1.1699,0,16.3
1096,33,8,0.649,0.5535,0.3592,0.7002,1.0,0.9435,0.9108,0.922,1.1699,0,16.3
1097,33,9,0.827,0.6353,0.5254,0.7002,1.0,0.9435,0.9108,0.922,1.1699,0,16.3
1098,33,10,0.6358,0.5055,0.3214,0.7002,1.0,0.9435,0.9108,0.922,1.1699,0,16.3
1099,33,11,0.6932,0.7175,0.4974,0.7002,1.0,0.9435,0.9108,0.922,1.1699,0,16.3
1100,33,12,0.872,0.3528,0.3076,0.7002,1.0,0.9435,0.9108,0.922,1.1699,0,16.3
1101,33,13,0.6932,0.5666,0.3928,0.7002,1.0,0.9435,0.9108,0.922,1.1699,0,16.3
1102,33,14,0.8316,0.5428,0.4514,0.7002,1.0,0.9435,0.9108,0.922,1.1699,0,16.3
1103,33,15,0.703,0.8703,0.6118,0.7002,1.0,0.9435,0.9108,0.922,1.1699,0,16.3
1104,33,16,0.604,0.6596,0.3984,0.7002,1.0,0.9435,0.9108,0.922,1.1699,0,16.3
1105,33,17,0.8088,0.6842,0.5534,0.7002,1.0,0.9435,0.9108,0.922,1.1699,0,16.3
1106,33,18,0.6756,0.8487,0.5734,0.7002,1.0,0.9435,0.9108,0.922,1.1699,0,16.3
1107,33,19,0.5772,0.6795,0.3922,0.7002,1.0,0.9435,0.9108,0.922,1.1699,0,16.3
1108,33,20,0.8426,0.4814,0.4056,0.7002,1.0,0.9435,0.9108,0.922,1.1699,0,16.3
1109,33,21,0.587,0.7118,0.4178,0.7002,1.0,0.9435,0.9108,0.922,1.1699,0,16.3
1110,33,22,0.6358,0.7889,0.5016,0.7002,1.0,0.9435,0.9108,0.922,1.1699,0,16.3
